rider_id,date,location,rides,on_time_rides,cancelled_rides,missed_rides,distance_km,overhead_distance_km,earnings,peak_bonus,waiting_earnings,fuel_cost,idle_minutes,work_hours,customer_rating,avg_speed_kmph,network_downtime
R813II,2025-08-26,Delhi,8,7,2,0,40.21,3.78,435.49,0,7.1,91.45,49,3.54,4.42,19.9,3
R621QN,2025-08-26,Mumbai,8,6,0,3,29.76,4.26,364.06,0,7.92,70.31,51,2.93,4.27,22.51,0
R580KQ,2025-08-26,Delhi,11,7,0,2,49.76,2.44,492.05,0,15.87,98.36,68,4.82,3.98,22.01,3
R429ZX,2025-08-26,Delhi,11,8,1,2,51.63,7.83,605.67,0,7.87,118.74,44,3.84,4.34,24.14,2
R181UE,2025-08-26,Hyderabad,6,5,2,3,25.24,4.43,311.61,0,7.13,65.15,88,3.03,4.55,25.45,1
R253LE,2025-08-26,Hyderabad,7,5,1,2,36.55,8.35,373.15,0,8.73,109.52,63,3.71,4.12,20.73,2
R413LT,2025-08-26,Chennai,6,5,3,2,25.87,4.86,285.46,0,10.95,68.5,46,2.57,4.62,27.15,2
R680LS,2025-08-26,Chennai,5,4,3,1,22.29,3.48,223.15,0,5.52,59.76,63,2.39,4.66,25.92,3
R635QH,2025-08-26,Hyderabad,5,4,0,1,18.76,4.68,198.05,0,7.61,59.23,38,2.11,4.51,25.77,10
R682DW,2025-08-26,Chennai,9,6,0,0,39.38,4.79,354.98,0,11.24,86.75,44,3.68,4.07,22.14,6
R477GZ,2025-08-26,Bangaluru,5,4,0,2,26.26,4.95,306.73,0,8.25,64.5,64,2.93,4.47,23.07,2
R805SR,2025-08-26,Hyderabad,6,4,0,0,29.28,7.33,274.38,0,4.47,84.81,64,3.12,4.3,21.99,8
R120BZ,2025-08-26,Hyderabad,5,4,2,3,21.06,4.67,211.21,0,6.69,72.69,87,3.29,4.43,20.87,8
R117PV,2025-08-26,Chennai,8,5,1,1,42.18,8.79,391.33,0,7.67,117.36,65,4.3,4.36,19.52,0
R412BT,2025-08-26,Delhi,10,8,2,1,48.54,5.22,633.9,0,13.43,93.74,82,4.87,4.4,20.06,2
R743QL,2025-08-26,Delhi,15,13,1,1,72.65,6.49,875.48,80,23.37,139.26,41,5.73,4.77,21.34,3
R965ZM,2025-08-26,Mumbai,13,12,1,3,58.64,8.17,740.9,80,11.6,163.85,87,5.71,4.61,19.4,4
R768SG,2025-08-26,Mumbai,8,7,2,3,38.51,5.59,325.23,0,9.45,88.13,25,2.95,4.56,24.05,0
R796IU,2025-08-26,Mumbai,5,3,3,3,24.24,0.82,249.23,0,9.51,51.44,83,3.09,4.3,21.52,0
R789FT,2025-08-26,Bangaluru,6,5,3,2,24.71,3.57,218.73,0,10.07,72.22,71,3.07,4.72,22.05,7
R584UM,2025-08-26,Hyderabad,11,10,2,1,50.21,13.33,511.5,0,11.22,157.44,81,5.17,4.71,21.74,11
R932MG,2025-08-26,Delhi,11,9,2,1,50.38,6.54,533.5,0,9.45,101.16,56,3.77,4.71,26.29,3
R181ZJ,2025-08-26,Bangaluru,12,11,2,0,55.14,6.83,652.71,0,9.27,120.57,71,4.9,4.53,21.49,6
R288JF,2025-08-26,Delhi,11,7,0,3,48.88,1.2,595.69,0,12.27,99.04,38,3.77,4.2,24.59,5
R640RA,2025-08-26,Hyderabad,8,5,1,2,33.19,9.11,319.6,0,13.07,95.02,62,3.99,4.38,20.14,1
R154PC,2025-08-26,Hyderabad,10,7,2,2,40.12,5.73,425.9,0,9.46,105.99,69,3.95,4.64,22.64,11
R568JY,2025-08-26,Delhi,14,10,3,3,69.01,4.44,703.41,80,17.4,149.65,25,5.22,4.31,20.62,1
R138XS,2025-08-26,Hyderabad,10,7,1,1,41.16,7.5,387.49,0,11.8,118.96,77,4.39,4.29,22.14,2
R535DY,2025-08-26,Chennai,10,7,2,3,43.9,6.31,422.56,0,9.28,113.27,52,3.48,4.21,25.08,4
R722JN,2025-08-26,Delhi,8,6,2,3,36.03,9.17,358.22,0,12.79,105.58,78,3.92,4.52,24.57,6
R312UR,2025-08-26,Mumbai,8,6,3,1,39.16,3.05,377.58,0,11.43,98.1,66,4.19,4.08,19.62,1
R827QA,2025-08-26,Hyderabad,8,7,0,2,39.39,8.01,449.59,0,11.18,99.96,50,3.64,4.44,23.88,2
R772QE,2025-08-26,Delhi,8,6,0,2,37.09,5.76,474.7,0,8.07,75.76,64,3.55,4.6,22.81,2
R148PB,2025-08-26,Hyderabad,11,8,2,2,47.59,1.45,481.42,0,23.48,119.51,82,5.0,4.2,21.09,2
R230HX,2025-08-26,Mumbai,8,5,1,2,34.64,6.91,403.73,0,9.6,87.52,49,3.22,4.37,22.96,4
R141TS,2025-08-26,Chennai,6,4,0,2,26.43,8.15,259.82,0,7.49,69.13,41,2.66,4.21,22.93,1
R441DG,2025-08-26,Chennai,7,5,3,3,31.34,2.29,314.74,0,11.77,62.04,66,3.54,4.32,20.62,2
R510MM,2025-08-26,Kolkata,9,6,0,3,42.03,7.65,420.1,0,13.5,128.43,86,4.46,4.21,24.01,3
R368EN,2025-08-26,Delhi,5,3,1,1,19.7,5.59,206.83,0,5.8,58.62,63,2.73,4.15,20.78,6
R999XF,2025-08-26,Hyderabad,8,7,3,1,35.91,3.08,329.95,0,9.97,86.13,88,3.99,4.53,23.06,12
R445QT,2025-08-26,Mumbai,13,8,2,0,55.86,2.47,725.21,80,28.17,152.53,52,5.41,4.38,19.72,6
R468LK,2025-08-26,Hyderabad,7,6,0,1,32.85,2.89,323.39,0,10.08,97.16,71,3.65,4.79,20.75,8
R227RP,2025-08-26,Kolkata,10,6,0,0,45.25,1.57,484.72,0,10.14,127.44,90,4.18,4.39,25.96,5
R941WB,2025-08-26,Delhi,7,6,0,1,29.7,5.42,310.33,0,10.14,78.12,56,3.12,4.64,22.47,4
R153ZI,2025-08-26,Delhi,12,8,1,3,61.93,15.1,609.73,0,11.77,191.2,66,4.96,4.13,25.9,0
R973HB,2025-08-26,Bangaluru,8,6,0,0,34.78,9.75,402.24,0,7.84,99.82,73,3.41,4.23,26.81,11
R984YX,2025-08-26,Mumbai,8,7,2,1,38.0,7.06,497.53,0,10.01,109.0,53,3.9,4.69,20.88,1
R920NL,2025-08-26,Kolkata,7,4,0,1,34.41,5.28,344.59,0,10.02,85.08,88,4.17,4.03,21.27,4
R498JN,2025-08-26,Kolkata,8,6,1,2,33.49,10.44,287.53,0,5.89,96.54,59,3.38,4.68,22.77,3
R177VM,2025-08-26,Mumbai,13,9,3,1,53.4,9.68,558.14,80,18.05,165.97,70,4.87,4.36,25.73,3
R297AE,2025-08-26,Bangaluru,8,6,0,0,33.95,3.1,373.68,0,5.85,76.38,70,3.11,4.12,25.99,2
R132AA,2025-08-26,Chennai,9,8,1,2,36.58,1.95,364.61,0,14.62,92.42,46,3.72,4.54,20.74,2
R690NV,2025-08-26,Delhi,11,7,2,0,42.16,14.29,410.59,0,9.47,120.54,64,4.3,4.27,22.25,6
R345XO,2025-08-26,Hyderabad,10,8,1,0,43.36,10.99,422.76,0,14.03,114.15,64,4.71,4.62,21.84,10
R894BS,2025-08-26,Chennai,4,3,1,2,19.24,4.24,227.58,0,3.38,58.31,74,2.43,4.17,25.67,0
R950JB,2025-08-26,Kolkata,10,7,0,2,48.6,6.02,592.17,0,19.69,126.68,43,4.15,3.98,23.93,4
R480LW,2025-08-26,Chennai,7,5,3,1,28.36,6.98,256.14,0,7.31,72.01,18,2.26,4.23,26.2,5
R431NG,2025-08-26,Delhi,7,5,3,0,32.41,2.23,309.77,0,6.93,78.46,48,2.84,4.63,23.56,4
R382QQ,2025-08-26,Chennai,8,7,1,2,33.99,8.2,357.48,0,15.64,81.34,80,4.12,4.49,22.73,2
R794SU,2025-08-26,Delhi,5,3,1,3,21.01,6.72,199.24,0,8.41,64.92,49,2.45,4.16,24.22,6
R847CJ,2025-08-26,Chennai,4,3,0,2,17.16,2.16,175.54,0,5.86,41.23,52,2.02,4.12,26.54,1
R321CB,2025-08-26,Mumbai,12,8,3,2,53.4,6.57,647.25,0,20.52,143.02,79,5.42,4.21,21.73,5
R663LH,2025-08-26,Delhi,10,6,3,2,44.5,10.52,427.29,0,10.28,97.07,78,4.96,4.38,19.45,6
R143SM,2025-08-26,Mumbai,11,10,2,0,49.96,13.15,475.11,0,9.98,156.59,71,4.56,4.6,25.26,4
R967GR,2025-08-26,Hyderabad,8,5,3,0,34.12,6.05,287.34,0,9.43,91.02,75,3.89,4.11,20.39,7
R295PP,2025-08-26,Delhi,6,5,1,2,28.08,0.75,323.46,0,6.65,62.76,42,2.54,4.51,22.45,0
R528SA,2025-08-27,Kolkata,20,13,1,3,88.95,4.7,945.29,100,26.33,211.33,52,6.76,4.26,25.08,2
R652UY,2025-08-27,Bangaluru,14,9,0,0,61.43,10.17,511.77,80,23.85,135.39,58,6.02,4.33,20.29,10
R860DT,2025-08-27,Bangaluru,23,15,1,1,108.37,5.67,1155.51,120,30.36,260.08,72,8.75,4.01,20.13,12
R449FJ,2025-08-27,Bangaluru,24,17,3,2,98.94,16.1,1002.45,120,26.88,308.64,45,8.7,4.22,20.6,1
R485YS,2025-08-27,Hyderabad,19,17,2,2,85.76,4.42,946.3,100,27.69,239.56,42,6.61,4.45,22.64,6
R530DY,2025-08-27,Kolkata,22,16,3,3,101.63,15.65,903.24,100,28.51,288.92,88,9.34,4.35,21.14,6
R908AH,2025-08-27,Bangaluru,14,12,3,1,62.48,1.79,738.77,80,25.26,127.69,71,5.72,4.47,22.07,2
R409QX,2025-08-27,Mumbai,13,9,1,3,57.42,3.75,629.28,80,18.33,121.62,60,4.91,4.12,26.26,6
R172ZA,2025-08-27,Kolkata,12,7,1,0,51.72,13.16,559.12,0,24.95,131.39,51,5.34,4.28,21.2,2
R280VJ,2025-08-27,Chennai,14,10,0,1,62.65,12.2,677.83,80,11.08,173.81,68,5.74,4.23,19.87,2
R439FL,2025-08-27,Mumbai,23,18,3,2,98.32,13.86,1104.62,120,34.22,216.46,71,8.37,4.58,23.12,6
R766TO,2025-08-27,Kolkata,22,19,1,2,97.03,3.59,1034.01,100,28.93,274.2,48,7.11,4.61,23.82,2
R838SF,2025-08-27,Bangaluru,20,15,2,1,82.31,12.8,845.58,100,32.42,191.96,53,6.49,4.33,25.64,6
R835DS,2025-08-27,Kolkata,12,7,3,2,51.88,14.69,544.65,0,14.78,159.84,81,5.32,4.16,24.0,1
R537BB,2025-08-27,Chennai,13,9,3,1,57.58,1.52,600.91,80,11.83,109.14,62,4.54,4.39,21.6,6
R726US,2025-08-27,Delhi,20,13,1,0,87.32,3.98,1029.21,100,20.01,200.45,52,6.04,4.17,27.13,5
R602GG,2025-08-27,Delhi,12,8,1,0,60.59,1.3,730.85,0,15.1,119.28,61,4.44,4.13,25.28,0
R206PU,2025-08-27,Kolkata,20,15,0,1,97.58,6.15,1040.47,100,19.03,201.4,82,7.47,4.7,23.85,5
R393LT,2025-08-27,Kolkata,11,9,1,0,53.5,5.63,510.76,0,8.1,129.46,37,3.6,4.7,25.32,4
R812LQ,2025-08-27,Bangaluru,12,8,0,0,55.42,6.97,511.17,0,13.43,134.09,35,4.08,4.14,26.35,7
R231OK,2025-08-27,Mumbai,17,12,3,3,74.81,22.43,753.12,80,19.92,242.68,68,7.16,4.09,21.4,0
R999XV,2025-08-27,Kolkata,22,16,2,1,96.68,25.03,867.31,100,41.64,267.68,69,9.68,4.45,20.49,2
R254DY,2025-08-27,Kolkata,22,15,1,2,97.8,5.66,1203.19,100,34.97,233.09,22,7.17,4.04,21.42,6
R547DB,2025-08-27,Mumbai,14,10,0,0,66.56,13.2,702.41,80,23.59,187.5,57,5.95,3.99,24.14,2
R815GR,2025-08-27,Bangaluru,17,15,2,2,76.39,3.34,812.55,80,21.33,180.96,79,6.54,4.57,22.4,4
R690QF,2025-08-27,Hyderabad,21,16,1,3,92.36,4.5,1016.54,100,39.82,213.25,54,7.88,4.74,21.06,11
R770HA,2025-08-27,Bangaluru,21,15,3,2,101.27,25.27,1281.2,100,18.56,285.79,58,8.52,4.29,20.97,7
R323TM,2025-08-27,Delhi,30,27,0,3,133.98,10.09,1326.75,120,41.78,249.57,39,11.09,4.61,20.11,2
R518ZJ,2025-08-27,Hyderabad,12,10,1,0,53.59,12.52,563.84,0,15.95,144.98,77,5.07,4.49,25.85,8
R197CQ,2025-08-27,Hyderabad,22,17,3,0,90.42,6.22,1067.2,100,41.06,218.36,78,8.35,4.49,21.05,4
R263PT,2025-08-27,Mumbai,15,11,2,1,63.27,14.68,677.03,80,23.04,164.07,59,5.72,4.34,26.03,4
R838SL,2025-08-27,Kolkata,16,11,1,3,74.72,22.38,879.71,80,15.99,186.84,68,6.96,4.03,20.54,6
R579QX,2025-08-27,Kolkata,15,12,0,2,69.24,7.47,706.6,80,29.16,147.22,43,6.21,4.71,19.88,3
R256JW,2025-08-27,Chennai,19,14,1,0,77.7,11.74,900.92,100,40.6,200.54,75,7.23,4.38,24.47,4
R527RM,2025-08-27,Delhi,17,15,1,3,74.35,3.53,764.38,80,35.77,143.11,75,6.83,4.79,22.11,2
R970UH,2025-08-27,Delhi,20,15,0,0,88.57,21.34,913.07,100,18.34,211.97,58,6.46,4.71,26.28,5
R283SF,2025-08-27,Hyderabad,20,14,3,3,94.41,3.96,884.76,100,29.2,209.99,63,7.55,4.29,22.53,2
R904QJ,2025-08-27,Hyderabad,17,13,0,2,75.05,11.87,694.35,80,28.24,238.38,80,6.91,4.44,24.22,9
R437LM,2025-08-27,Chennai,8,5,3,1,40.3,5.84,349.8,0,8.4,91.55,84,3.64,4.16,26.58,1
R164UM,2025-08-27,Kolkata,20,12,0,2,91.59,27.71,976.32,100,18.96,259.17,73,8.81,4.2,20.13,0
R515UB,2025-08-27,Bangaluru,15,12,1,1,69.31,4.21,666.31,80,18.11,145.48,80,5.26,4.63,25.97,0
R637EK,2025-08-27,Delhi,19,17,0,3,78.15,5.51,836.34,100,33.43,160.66,85,7.63,4.61,19.64,4
R523BS,2025-08-27,Chennai,10,8,3,0,47.58,10.58,503.07,0,16.49,132.8,65,4.32,4.65,26.16,6
R375XK,2025-08-27,Bangaluru,16,10,1,2,69.58,15.48,819.58,80,21.11,216.23,76,6.83,4.21,19.87,10
R981OO,2025-08-27,Bangaluru,19,14,3,1,83.62,17.13,920.07,100,29.4,258.52,62,6.94,4.78,24.53,4
R321NH,2025-08-27,Mumbai,13,10,2,0,59.55,17.79,636.71,80,18.44,185.85,48,5.84,4.79,20.32,1
R179VP,2025-08-27,Mumbai,19,16,1,2,85.01,25.92,986.76,100,27.21,233.65,84,7.67,4.49,23.32,5
R202SV,2025-08-27,Mumbai,19,12,2,0,89.45,19.32,893.28,100,24.41,275.52,72,8.27,4.13,20.08,0
R741ET,2025-08-27,Kolkata,14,12,1,0,67.07,18.22,697.28,80,21.05,167.7,78,6.49,4.4,21.59,5
R913YM,2025-08-27,Chennai,13,8,3,0,59.65,2.78,639.29,80,18.25,141.13,40,5.22,4.24,20.06,0
R334VF,2025-08-27,Chennai,10,7,2,0,42.56,3.99,475.83,0,12.64,104.77,80,4.81,4.26,20.06,2
R976YE,2025-08-27,Hyderabad,18,14,3,2,77.23,6.8,968.12,100,19.66,220.46,42,5.93,4.56,24.37,5
R946MT,2025-08-27,Mumbai,15,11,1,2,68.69,14.59,698.5,80,12.47,200.07,85,5.93,4.08,23.58,4
R915VI,2025-08-27,Mumbai,21,15,2,3,97.22,3.76,1188.37,100,21.05,219.2,79,7.24,4.35,23.63,2
R372MI,2025-08-27,Delhi,24,18,3,2,111.21,6.41,1192.63,120,22.31,275.05,49,8.05,4.77,22.27,3
R978PJ,2025-08-27,Mumbai,21,16,2,3,88.86,23.53,1046.42,100,23.91,290.02,88,8.56,4.65,19.54,0
R257KU,2025-08-27,Bangaluru,16,12,1,3,70.1,19.12,647.99,80,21.23,193.85,84,7.07,4.57,22.71,10
R783ZJ,2025-08-27,Bangaluru,22,15,2,0,100.25,13.38,874.91,100,34.45,233.05,68,8.34,4.36,22.18,5
R943NC,2025-08-27,Bangaluru,20,14,3,1,100.92,26.99,1232.88,100,17.12,282.44,59,8.47,4.14,21.29,2
R331KN,2025-08-27,Kolkata,12,9,3,1,51.45,2.49,501.67,0,24.72,122.9,57,4.52,4.21,25.81,3
R818WE,2025-08-27,Chennai,20,13,2,0,88.5,13.48,945.75,100,40.53,261.77,89,7.96,4.09,24.28,1
R253SZ,2025-08-27,Chennai,11,9,3,0,47.79,11.91,391.77,0,10.02,130.8,90,5.04,4.52,22.62,5
R737GV,2025-08-27,Chennai,19,17,0,3,86.47,7.41,953.6,100,26.42,173.18,38,6.47,4.46,23.11,5
R989RG,2025-08-27,Hyderabad,29,19,3,2,139.64,14.48,1299.56,120,35.41,416.43,47,10.48,4.23,20.8,5
R451RD,2025-08-27,Bangaluru,25,17,1,1,111.32,24.21,1073.28,120,32.29,307.85,57,9.19,4.03,22.45,7
R375ZA,2025-08-27,Bangaluru,23,16,3,0,87.24,27.64,791.33,120,21.72,301.91,45,6.97,4.24,26.39,1
R190AD,2025-08-27,Bangaluru,14,13,2,3,64.13,5.95,599.1,80,19.46,182.84,85,5.72,4.72,22.41,10
R452ST,2025-08-27,Mumbai,14,12,2,2,62.64,11.19,558.22,80,20.39,179.59,46,5.87,4.42,20.9,6
R204WY,2025-08-27,Delhi,22,17,1,3,92.15,25.2,771.3,100,35.05,202.87,89,9.15,4.68,20.76,5
R992JF,2025-08-27,Hyderabad,13,10,2,0,58.02,17.61,599.36,80,18.24,162.81,86,5.86,4.43,24.24,0
R914UX,2025-08-27,Chennai,17,10,2,1,80.44,13.14,788.99,80,11.31,232.46,41,5.33,4.22,25.69,3
R819FO,2025-08-27,Kolkata,11,8,3,3,48.89,8.01,492.43,0,15.18,145.4,83,5.22,4.25,22.41,3
R386ZR,2025-08-27,Chennai,16,12,3,0,65.59,12.74,714.69,80,14.47,188.64,56,4.88,4.52,26.77,6
R537FF,2025-08-27,Hyderabad,16,14,0,0,70.04,6.38,647.16,80,16.33,173.07,73,6.31,4.42,20.44,5
R482CI,2025-08-27,Delhi,22,17,1,3,101.18,21.62,976.55,100,24.45,216.71,35,6.86,4.68,26.69,1
R785AM,2025-08-27,Bangaluru,25,15,1,1,112.19,4.92,1104.93,120,25.74,236.72,82,8.02,4.34,25.63,4
R113QZ,2025-08-27,Kolkata,14,9,2,0,65.54,8.32,729.03,80,10.73,173.99,79,6.0,4.01,19.44,0
R622PX,2025-08-27,Delhi,20,13,2,3,88.7,20.46,938.93,100,28.96,251.71,46,7.53,4.0,21.86,3
R503CI,2025-08-27,Hyderabad,11,7,3,2,49.38,1.04,438.49,0,15.79,108.04,56,4.6,4.33,20.68,0
R358NP,2025-08-27,Hyderabad,13,11,3,1,60.02,9.61,577.11,80,13.61,154.3,40,4.2,4.62,26.12,0
R609GT,2025-08-27,Delhi,11,8,3,1,50.17,13.21,633.21,0,17.2,112.33,87,5.17,4.53,24.42,5
R522MT,2025-08-27,Chennai,21,13,1,3,87.27,10.88,836.56,100,40.03,203.04,68,8.32,4.23,20.62,2
R917HV,2025-08-27,Delhi,17,11,3,3,71.04,18.92,747.6,80,21.68,172.82,72,7.32,4.01,19.53,1
R133JX,2025-08-27,Delhi,17,13,3,1,78.24,8.39,775.68,80,31.41,182.73,85,7.65,4.59,19.4,5
R139GF,2025-08-27,Mumbai,21,13,3,3,98.09,22.79,992.04,100,43.75,234.11,58,9.12,4.36,21.72,4
R386LJ,2025-08-27,Hyderabad,17,13,0,0,82.2,15.5,1033.6,80,18.71,216.91,65,6.49,4.47,23.08,3
R474SE,2025-08-27,Kolkata,19,14,1,2,79.44,1.74,912.56,100,27.61,205.17,77,6.32,4.05,27.27,6
R151OX,2025-08-27,Delhi,12,8,0,1,61.26,16.39,663.37,0,12.18,190.85,79,6.08,4.19,19.57,1
R100DM,2025-08-27,Chennai,16,14,2,0,71.97,12.99,750.34,80,19.78,176.94,80,6.67,4.71,20.69,6
R781EN,2025-08-27,Chennai,17,14,3,3,82.32,19.28,799.31,80,20.74,207.92,50,6.66,4.47,22.26,3
R943UN,2025-08-27,Delhi,19,14,3,3,82.95,12.46,853.23,100,19.27,222.7,52,7.54,4.54,19.48,2
R713FF,2025-08-27,Bangaluru,25,19,1,0,106.73,12.1,1222.77,120,26.96,225.02,44,7.39,4.59,24.22,3
R794PP,2025-08-27,Bangaluru,16,10,2,1,67.96,4.61,615.27,80,25.85,169.72,62,6.32,3.97,21.49,10
R186VL,2025-08-27,Bangaluru,18,15,3,1,91.82,24.95,920.47,100,13.89,223.48,36,6.6,4.48,24.05,8
R480WY,2025-08-27,Chennai,13,10,0,1,55.48,11.05,497.75,80,12.35,166.74,37,4.97,4.73,19.48,1
R303JU,2025-08-27,Chennai,21,15,3,3,95.77,7.6,893.03,100,27.95,207.17,29,7.72,4.29,19.94,1
R679HI,2025-08-27,Chennai,15,9,1,2,69.07,19.41,757.66,80,13.78,174.7,48,5.82,4.0,22.14,5
R587AJ,2025-08-27,Delhi,14,9,3,3,66.26,17.94,654.93,80,20.46,208.23,73,5.7,4.38,27.22,1
R894RU,2025-08-27,Mumbai,15,12,1,1,72.75,5.63,769.21,80,17.56,200.08,35,4.96,4.61,26.16,1
R729TG,2025-08-27,Delhi,9,7,0,3,36.03,1.17,339.45,0,9.32,74.6,58,3.11,4.63,24.15,5
R779XV,2025-08-27,Chennai,21,17,3,1,94.23,2.6,969.96,100,46.02,236.11,63,8.59,4.65,19.68,2
R295PH,2025-08-27,Delhi,20,13,0,2,100.26,9.41,1089.72,100,26.77,268.85,55,7.38,4.0,23.16,6
R229LH,2025-08-27,Hyderabad,12,8,1,0,51.06,6.9,528.93,0,12.64,149.32,47,4.8,4.3,19.48,3
R640EN,2025-08-27,Delhi,12,10,3,1,60.63,12.82,731.61,0,16.78,147.57,42,5.22,4.4,21.12,5
R183QG,2025-08-27,Bangaluru,25,22,3,0,111.66,15.49,1003.31,120,32.61,250.2,52,9.34,4.51,22.12,1
R754FP,2025-08-27,Hyderabad,16,13,1,0,71.53,11.51,704.42,80,21.55,230.7,85,6.21,4.41,24.13,6
R741CY,2025-08-27,Hyderabad,22,16,1,0,100.05,13.39,1009.86,100,40.92,229.04,38,7.96,4.63,22.72,2
R565NK,2025-08-27,Kolkata,13,10,0,0,58.17,15.34,710.14,80,17.75,163.17,70,6.01,4.64,19.38,0
R694UX,2025-08-27,Delhi,13,11,1,3,60.25,10.59,571.96,80,10.95,131.52,40,4.24,4.66,25.46,0
R144TU,2025-08-27,Chennai,10,8,0,1,46.02,11.92,439.8,0,11.34,134.6,41,3.84,4.73,25.25,6
R402QK,2025-08-27,Kolkata,14,11,1,3,64.39,10.8,754.46,80,21.84,175.78,86,6.3,4.75,22.3,1
R930MT,2025-08-27,Mumbai,20,17,3,3,90.37,25.03,1171.18,100,23.6,228.49,79,8.16,4.78,23.99,3
R781FP,2025-08-27,Mumbai,22,16,0,0,97.48,30.29,1145.07,100,26.48,330.85,68,9.04,4.59,21.51,4
R183NV,2025-08-27,Kolkata,11,8,2,0,50.55,11.02,461.46,0,19.89,155.84,87,5.62,4.08,20.83,3
R101FK,2025-08-27,Hyderabad,26,22,0,3,123.12,35.13,1285.76,120,37.01,341.77,37,10.29,4.49,22.38,12
R652JQ,2025-08-27,Bangaluru,19,14,2,2,93.7,15.81,926.91,100,20.72,230.01,88,7.25,4.64,25.48,1
R707UM,2025-08-27,Kolkata,20,14,3,1,101.87,8.09,969.2,100,26.71,273.58,46,7.79,4.36,21.14,4
R590ZU,2025-08-27,Kolkata,12,10,1,2,58.23,3.31,736.19,0,9.15,148.34,82,4.48,4.5,26.27,0
R234EA,2025-08-27,Kolkata,25,22,0,1,99.28,19.15,980.47,120,41.79,274.99,36,9.04,4.73,21.37,1
R722CR,2025-08-27,Mumbai,19,12,0,2,83.97,16.97,990.9,100,28.94,266.98,61,7.69,4.21,20.16,5
R342FM,2025-08-27,Chennai,19,17,2,2,89.98,16.39,851.97,100,21.02,270.98,65,6.6,4.48,25.02,5
R666WV,2025-08-27,Chennai,17,12,1,0,74.89,6.33,887.29,80,25.13,197.92,73,6.96,4.19,21.08,1
R287JC,2025-08-27,Mumbai,16,10,3,1,72.25,18.43,765.3,80,16.32,180.6,80,6.9,4.28,20.75,2
R145YG,2025-08-27,Delhi,18,13,3,3,81.3,5.63,807.76,100,27.23,192.03,55,7.3,4.37,20.8,0
R134NO,2025-08-27,Delhi,12,8,1,1,49.72,3.52,537.61,0,18.78,92.24,40,4.34,4.29,22.24,3
R797CQ,2025-08-27,Delhi,13,8,2,1,57.69,7.09,590.78,80,23.43,119.91,77,5.6,4.31,23.35,5
R931FL,2025-08-27,Kolkata,12,8,0,0,55.49,6.91,508.03,0,14.23,150.03,48,4.47,4.35,26.09,1
R811WN,2025-08-27,Bangaluru,21,16,2,2,105.58,20.48,1215.67,100,35.5,258.24,61,9.67,4.07,20.06,11
R873MN,2025-08-27,Mumbai,14,10,2,1,61.09,6.41,573.12,80,16.93,151.95,83,6.03,4.56,21.33,4
R731WF,2025-08-27,Hyderabad,20,13,0,3,92.93,24.38,778.18,100,29.66,299.57,40,7.55,3.99,24.34,7
R108NG,2025-08-27,Delhi,13,10,0,0,59.77,9.27,547.84,80,21.44,128.31,37,4.74,4.76,26.66,1
R493UC,2025-08-27,Hyderabad,16,12,3,0,73.22,5.08,676.12,80,17.99,172.42,71,5.85,4.22,22.5,6
R542FT,2025-08-27,Hyderabad,11,9,3,1,48.98,9.45,414.14,0,14.85,151.32,63,4.23,4.51,25.61,5
R792DT,2025-08-27,Mumbai,20,15,3,3,88.62,17.85,790.14,100,24.65,253.61,55,6.84,4.16,26.44,0
R400ZO,2025-08-27,Hyderabad,14,11,2,3,60.01,7.4,543.25,80,17.37,132.54,45,4.59,4.45,25.22,9
R978FK,2025-08-27,Kolkata,19,14,2,1,86.58,25.88,1011.1,100,36.83,233.71,81,8.91,4.61,20.77,0
R796AY,2025-08-27,Bangaluru,15,13,2,2,66.81,16.57,813.34,80,25.12,217.2,68,6.48,4.42,22.43,3
R828PJ,2025-08-27,Mumbai,19,12,0,3,89.71,7.32,1057.24,100,24.02,190.49,45,7.24,4.03,19.83,6
R156MV,2025-08-27,Hyderabad,19,14,3,0,72.23,10.49,741.68,100,15.85,231.24,90,5.95,4.63,25.51,3
R255XH,2025-08-27,Kolkata,15,12,0,1,69.36,7.77,846.07,80,20.28,198.2,69,5.89,4.56,24.73,6
R729OZ,2025-08-27,Mumbai,22,20,0,1,102.48,21.56,969.09,100,28.91,285.92,72,9.61,4.42,19.96,2
R538WE,2025-08-27,Mumbai,22,16,0,2,91.59,17.15,948.57,100,31.16,207.27,52,7.48,4.81,25.46,3
R830SC,2025-08-27,Chennai,10,7,2,0,47.76,6.58,413.45,0,12.88,129.49,51,4.3,4.56,21.19,3
R790IT,2025-08-27,Hyderabad,15,12,0,1,70.01,3.17,642.81,80,11.4,165.81,82,5.54,4.48,23.2,5
R250JD,2025-08-27,Kolkata,19,14,2,0,84.42,19.62,1009.32,100,24.81,210.7,79,6.76,4.41,26.73,6
R606BP,2025-08-27,Kolkata,21,19,3,2,97.07,24.41,1118.66,100,24.79,289.91,21,8.16,4.47,21.24,6
R527GO,2025-08-27,Chennai,18,12,3,2,77.94,9.47,858.41,100,25.79,161.01,67,7.25,4.05,19.57,4
R691QU,2025-08-27,Delhi,22,19,2,1,97.27,14.98,986.16,100,28.98,249.24,63,6.91,4.41,26.65,5
R685QX,2025-08-27,Mumbai,23,18,3,2,113.69,20.68,1321.62,120,25.87,292.91,87,9.54,4.76,22.8,2
R492AX,2025-08-27,Delhi,20,12,0,1,91.18,11.13,939.42,100,20.92,251.65,71,7.46,4.18,21.32,1
